"","acc","tpr","fpr","dt","maxdepth","minbucket","minsplit","model"
"1125",0.833533894905736,0.325626204238921,0.0329280648429585,0.36,5,100,50,"5-100-50"
"1126",0.833533894905736,0.325626204238921,0.0329280648429585,0.37,5,100,50,"5-100-50"
"1127",0.833533894905736,0.325626204238921,0.0329280648429585,0.38,5,100,50,"5-100-50"
"1128",0.833533894905736,0.325626204238921,0.0329280648429585,0.39,5,100,50,"5-100-50"
"1129",0.833533894905736,0.325626204238921,0.0329280648429585,0.4,5,100,50,"5-100-50"
"1130",0.833533894905736,0.325626204238921,0.0329280648429585,0.41,5,100,50,"5-100-50"
"1131",0.833533894905736,0.325626204238921,0.0329280648429585,0.42,5,100,50,"5-100-50"
"1132",0.833533894905736,0.325626204238921,0.0329280648429585,0.43,5,100,50,"5-100-50"
"1133",0.833533894905736,0.325626204238921,0.0329280648429585,0.44,5,100,50,"5-100-50"
"1134",0.833533894905736,0.325626204238921,0.0329280648429585,0.45,5,100,50,"5-100-50"
"1135",0.832531087043722,0.266859344894027,0.0187436676798379,0.46,5,100,50,"5-100-50"
"1136",0.832531087043722,0.266859344894027,0.0187436676798379,0.47,5,100,50,"5-100-50"
"1137",0.832531087043722,0.266859344894027,0.0187436676798379,0.48,5,100,50,"5-100-50"
"1138",0.832531087043722,0.266859344894027,0.0187436676798379,0.49,5,100,50,"5-100-50"
"1139",0.832531087043722,0.266859344894027,0.0187436676798379,0.5,5,100,50,"5-100-50"
"1140",0.832531087043722,0.266859344894027,0.0187436676798379,0.51,5,100,50,"5-100-50"
"1141",0.832531087043722,0.266859344894027,0.0187436676798379,0.52,5,100,50,"5-100-50"
"1142",0.832531087043722,0.266859344894027,0.0187436676798379,0.53,5,100,50,"5-100-50"
"1143",0.832531087043722,0.266859344894027,0.0187436676798379,0.54,5,100,50,"5-100-50"
"1144",0.832531087043722,0.266859344894027,0.0187436676798379,0.55,5,100,50,"5-100-50"
"1145",0.832531087043722,0.266859344894027,0.0187436676798379,0.56,5,100,50,"5-100-50"
"1146",0.832531087043722,0.266859344894027,0.0187436676798379,0.57,5,100,50,"5-100-50"
"1147",0.832531087043722,0.266859344894027,0.0187436676798379,0.58,5,100,50,"5-100-50"
"1148",0.832531087043722,0.266859344894027,0.0187436676798379,0.59,5,100,50,"5-100-50"
"1149",0.832531087043722,0.266859344894027,0.0187436676798379,0.6,5,100,50,"5-100-50"
"1150",0.832531087043722,0.266859344894027,0.0187436676798379,0.61,5,100,50,"5-100-50"
"1151",0.832531087043722,0.266859344894027,0.0187436676798379,0.62,5,100,50,"5-100-50"
"1152",0.832531087043722,0.266859344894027,0.0187436676798379,0.63,5,100,50,"5-100-50"
"1153",0.832531087043722,0.266859344894027,0.0187436676798379,0.64,5,100,50,"5-100-50"
"1154",0.832531087043722,0.266859344894027,0.0187436676798379,0.65,5,100,50,"5-100-50"
"1155",0.82129963898917,0.173410404624277,0.00835866261398176,0.66,5,100,50,"5-100-50"
"1156",0.82129963898917,0.173410404624277,0.00835866261398176,0.67,5,100,50,"5-100-50"
"1157",0.82129963898917,0.173410404624277,0.00835866261398176,0.68,5,100,50,"5-100-50"
"1158",0.82129963898917,0.173410404624277,0.00835866261398176,0.69,5,100,50,"5-100-50"
"1159",0.82129963898917,0.173410404624277,0.00835866261398176,0.7,5,100,50,"5-100-50"
"1160",0.82129963898917,0.173410404624277,0.00835866261398176,0.71,5,100,50,"5-100-50"
"1161",0.82129963898917,0.173410404624277,0.00835866261398176,0.72,5,100,50,"5-100-50"
"1162",0.82129963898917,0.173410404624277,0.00835866261398176,0.73,5,100,50,"5-100-50"
"1163",0.82129963898917,0.173410404624277,0.00835866261398176,0.74,5,100,50,"5-100-50"
"1164",0.82129963898917,0.173410404624277,0.00835866261398176,0.75,5,100,50,"5-100-50"
"1165",0.82129963898917,0.173410404624277,0.00835866261398176,0.76,5,100,50,"5-100-50"
"1166",0.82129963898917,0.173410404624277,0.00835866261398176,0.77,5,100,50,"5-100-50"
"1167",0.82129963898917,0.173410404624277,0.00835866261398176,0.78,5,100,50,"5-100-50"
"1168",0.82129963898917,0.173410404624277,0.00835866261398176,0.79,5,100,50,"5-100-50"
"1169",0.82129963898917,0.173410404624277,0.00835866261398176,0.8,5,100,50,"5-100-50"
"1170",0.82129963898917,0.173410404624277,0.00835866261398176,0.81,5,100,50,"5-100-50"
"1171",0.82129963898917,0.173410404624277,0.00835866261398176,0.82,5,100,50,"5-100-50"
"1172",0.82129963898917,0.173410404624277,0.00835866261398176,0.83,5,100,50,"5-100-50"
"1173",0.82129963898917,0.173410404624277,0.00835866261398176,0.84,5,100,50,"5-100-50"
"1174",0.82129963898917,0.173410404624277,0.00835866261398176,0.85,5,100,50,"5-100-50"
"1175",0.791817087845969,0,0,0.86,5,100,50,"5-100-50"
"1176",0.791817087845969,0,0,0.87,5,100,50,"5-100-50"
"1177",0.791817087845969,0,0,0.88,5,100,50,"5-100-50"
"1178",0.791817087845969,0,0,0.89,5,100,50,"5-100-50"
